,0
31636,"37.61082135695836, 127.01892301055459"
31637,"37.58868530020523, 126.91400501380629"
31638,"37.54336178064636, 127.13490181602593"
31639,"37.52301300807351, 126.96087029998748"
31640,"37.59876108653001, 127.09496728875583"
31641,"37.63954106448296, 126.9176813784812"
31642,"37.58816157517062, 127.05378559812793"
31643,"37.53464247614404, 127.01021448371384"
31644,"37.51630724119004, 127.00969194497438"
31645,"37.50658158570783, 126.95712219676899"
31646,"37.50701127438822, 126.96647568828786"
31647,"37.50088275701371, 127.14208386942538"
31648,"37.549388420946464, 127.14823189264588"
31649,"37.57315092670304, 127.00208728262088"
31650,"37.487236913058126, 127.10202805724134"
31651,"37.49780853496785, 127.14670935007696"
31652,"37.476011401077876, 127.119965665966"
31653,"37.56490050281745, 126.99013785272648"
31654,"37.509340159592284, 127.09250698456849"
31655,"37.588480664794304, 126.97206859896369"
31656,"37.49081407949525, 126.98250205462723"
31657,"37.54539233438923, 126.9321522918006"
31658,"37.62653592091049, 127.03691529125199"
31659,"37.53986107043276, 126.88159114150179"
31660,"37.559789745168985, 127.13132035009176"
31661,"37.49245488467262, 127.09552212865088"
31662,"37.536411134083295, 126.87147290736482"
31663,"37.49410563255709, 127.0255946515311"
31664,"37.60945503430268, 127.0730734572103"
31665,"37.57589475103602, 127.06767701642121"
31666,"37.54486251473531, 126.97082643091335"
31667,"37.61270811793731, 127.1025068787486"
31668,"37.613245717607484, 127.02991532204074"
31669,"37.56684432746825, 126.82776496069539"
31670,"37.57003091765542, 127.08624052392823"
31671,"37.65328780175555, 126.93849514245142"
31672,"37.497864445525735, 127.12072449965248"
31673,"37.64915335503482, 127.06983436136458"
31674,"37.481640171773854, 126.91431762353157"
31675,"37.48803679590718, 126.8397075669925"
31676,"37.515862765539296, 127.13031073958265"
31677,"37.50786084931976, 127.12807306882786"
31678,"37.61221602303064, 127.00526767913225"
31679,"37.652145939439606, 127.05071235669087"
31680,"37.651092727152985, 127.04682288620484"
31681,"37.56203988981173, 126.80667491263546"
31682,"37.659034106367926, 127.06513816424852"
31683,"37.51232180107175, 127.06557833624778"
31684,"37.52463842747303, 126.89196933966372"
31685,"37.535401765920916, 127.06875306552045"
31686,"37.49177528758269, 127.11662133978044"
31687,"37.580461000238216, 127.02207123844966"
31688,"37.48335952395903, 126.94219225230249"
31689,"37.56655523395019, 126.91488004454008"
31690,"37.559288051786574, 126.94049864259463"
31691,"37.562728770727105, 126.90392308281865"
31692,"37.49131946319622, 127.12901256335856"
31693,"37.56595047948403, 126.90270401746534"
31694,"37.61677306089999, 127.02970565288392"
31695,"37.462557099209334, 126.9077938635583"
31696,"37.566903549227774, 126.96370836975399"
31697,"37.57109679327584, 126.95812170762244"
31698,"37.6402558394654, 127.02667247626141"
31699,"37.48847013352237, 127.02846111107844"
31700,"37.51514404222409, 126.87236846245511"
31701,"37.48204822749416, 126.88691555375348"
31702,"37.5112725467554, 126.91269105967102"
31703,"37.54776286842989, 127.00674846621858"
31704,"37.52667797984418, 126.87195825505461"
31705,"37.52245605950698, 127.11544093623473"
31706,"37.55500202112036, 127.12938446735578"
31707,"37.57795952496933, 126.89068558630971"
31708,"37.5568940302141, 126.93142400057651"
31709,"37.52532122621031, 126.85050051448664"
31710,"37.45627045120929, 127.05931503674525"
31711,"37.6154815675659, 127.08539568008385"
31712,"37.578569171484034, 127.03044482838405"
31713,"37.489714359409206, 126.92761895466144"
31714,"37.47747117546167, 126.8916770212461"
31715,"37.554504715667974, 126.97269383644498"
31716,"37.45016375477707, 126.91252515490132"
31717,"37.543332245436794, 126.95055106105569"
31718,"37.593264247661864, 127.08875123878366"
31719,"37.543796948119095, 126.9506266415666"
31720,"37.59129123899033, 127.0150962542982"
31721,"37.51272755247616, 127.09234635078683"
31722,"37.56476096362788, 127.047764633563"
31723,"37.466584654717714, 127.11800023043955"
31724,"37.63986106396022, 127.02744275970873"
31725,"37.56170450261649, 126.82073923844843"
31726,"37.54618282317645, 126.97023680916622"
31727,"37.66134218457206, 127.05850126873803"
31728,"37.48342175665201, 126.84185623425516"
31729,"37.63414754718395, 127.03761424763368"
31730,"37.6386509399546, 127.02877054969998"
31731,"37.545510958577644, 126.92645003831416"
31732,"37.64138602106892, 126.93782582141844"
31733,"37.58126217257471, 127.05008889163906"
31734,"37.51889794176059, 126.83687936909006"
31735,"37.56088905480965, 126.99318683242036"
31736,"37.51744447979406, 126.85424573181649"
31737,"37.6577285742713, 127.02951428622751"
31738,"37.58845741290534, 127.01055080989906"
31739,"37.5291470288551, 126.92895363902204"
31740,"37.558096701204605, 126.82649126159929"
31741,"37.519884856917436, 126.93266619521354"
31742,"37.5590709783432, 126.9403286172365"
31743,"37.56950928668165, 126.97426829749551"
31744,"37.54586419543563, 127.05210019251945"
31745,"37.49606967972109, 126.988271131116"
31746,"37.5636038576072, 126.84846040551275"
31747,"37.64284687577221, 126.9185557509913"
31748,"37.52902192788146, 126.87047335091043"
31749,"37.49263601733372, 126.84187246716252"
31750,"37.470762092126925, 126.93696579995965"
31751,"37.64600785167441, 127.05487905203486"
31752,"37.55865464758008, 127.1440331974366"
31753,"37.56066573082828, 127.14660224361769"
31754,"37.48855870424019, 127.0149503118444"
31755,"37.56609289513409, 127.0470351444513"
31756,"37.47464238760318, 127.03220771478331"
31757,"37.519796781886555, 126.90511353326838"
31758,"37.65127049450237, 127.07298369084843"
31759,"37.471298546326544, 126.95825155272281"
31760,"37.601512870523116, 127.07094679949601"
31761,"37.54235161414101, 126.95138663618295"
31762,"37.51722491684881, 126.83951993409937"
31763,"37.448422229299844, 126.90275200692356"
31764,"37.545635775964655, 127.1668129217296"
31765,"37.56617302390682, 126.92544927797354"
31766,"37.48429438462125, 126.85672458483482"
31767,"37.4864271533185, 126.95823433383879"
31768,"37.505006940909276, 127.0647917632649"
31769,"37.552298567340486, 126.98125926066093"
31770,"37.538000991874426, 127.05782675301755"
31771,"37.51049229695688, 127.04394005576336"
31772,"37.54799568012177, 126.9421687388644"
31773,"37.64121461150786, 127.02504995652798"
31774,"37.5876326024329, 126.92283332664076"
31775,"37.491292771228686, 127.03692159431392"
31776,"37.45280866440116, 126.90128256215317"
31777,"37.57532565867301, 127.06746872478703"
31778,"37.558505189906136, 127.01262966234248"
31779,"37.51600584176568, 127.10001627717426"
31780,"37.59828851159763, 127.02174651468631"
31781,"37.584686725340276, 127.07995622783571"
31782,"37.57355012086722, 126.89876237721155"
31783,"37.48865553790496, 126.91487470538601"
31784,"37.500343222287, 127.11849405855341"
31785,"37.48029097770877, 127.11845070193723"
31786,"37.57735809583588, 126.95491066135946"
31787,"37.65072089889805, 127.07786580706905"
31788,"37.54975308416834, 126.99289158641359"
31789,"37.52611446187752, 127.02605514380416"
31790,"37.5361468714364, 126.89837316736842"
31791,"37.50148074544951, 127.05393270813934"
31792,"37.55723826982267, 126.93685430479469"
31793,"37.56107180351379, 126.85538974436378"
31794,"37.6324031415479, 127.05247909667447"
31795,"37.51633770682287, 126.88175495830589"
31796,"37.528121441343266, 126.891774174065"
31797,"37.48641198890064, 126.83904245514911"
31798,"37.573890796557905, 127.03819499005863"
31799,"37.48351758592557, 126.89449752207446"
31800,"37.647040753419844, 127.04247617390355"
31801,"37.5373673358439, 127.09304191627281"
31802,"37.55511305917834, 126.91551443339443"
31803,"37.486469269777366, 126.9354522972457"
31804,"37.52681302416903, 127.12143021550081"
31805,"37.53208098254873, 126.9539131092266"
31806,"37.59896109099882, 127.03969330408677"
31807,"37.49660489580587, 126.82968137753534"
31808,"37.53317292406264, 127.007561572742"
31809,"37.48520925723729, 126.90573207509621"
31810,"37.630038551689374, 127.07614561479818"
31811,"37.56147535002914, 127.05726250742369"
31812,"37.57034574114723, 126.91307192622313"
31813,"37.571532216470125, 127.08019755245192"
31814,"37.57880816008476, 127.07236204820057"
31815,"37.593761111142335, 127.02013844358038"
31816,"37.546949089495016, 126.8753429384827"
31817,"37.512592695707845, 126.95453361659777"
31818,"37.50405005722293, 126.93935043695129"
31819,"37.48188650751963, 126.84619060385113"
31820,"37.55506845136582, 126.85462818228726"
31821,"37.54016305592076, 126.9616323187771"
31822,"37.55084449012993, 127.1638311883004"
31823,"37.535629334236724, 127.0673633522306"
31824,"37.581728786385256, 126.937440847093"
31825,"37.54592835229399, 126.94612397599583"
31826,"37.48724504896992, 127.10200208327116"
31827,"37.47469155083763, 127.1089970012045"
31828,"37.55426857939893, 126.8420537620265"
31829,"37.58590052688369, 126.88530795528365"
31830,"37.478986252278865, 126.84541389381172"
31831,"37.629883466252885, 127.04055883307552"
31832,"37.54279489358345, 127.10141268207656"
31833,"37.51678366239444, 127.09785221383133"
31834,"37.48613574349873, 127.05128569456974"
31835,"37.590999088243635, 127.067635817341"
31836,"37.60018480208412, 127.10252266631282"
31837,"37.63088652505248, 127.04155145888294"
31838,"37.55947876138097, 127.03669606522683"
31839,"37.48417592028502, 127.05193534433265"
31840,"37.54952126022183, 126.82358922631465"
31841,"37.59812039729711, 126.91003812211892"
31842,"37.49276649331468, 126.9906216332093"
31843,"37.57567413647677, 126.97273694831456"
31844,"37.49465717021295, 127.06347091197895"
31845,"37.53290683691555, 127.13325054999054"
31846,"37.527719205318306, 127.03378398115792"
31847,"37.624655733381246, 127.01854602885126"
31848,"37.56772493805349, 126.81157962127641"
31849,"37.59330454339806, 126.99923476373424"
31850,"37.568585086164624, 126.96850769953618"
31851,"37.53777929369752, 126.89376611663947"
31852,"37.617834878002306, 127.07570875853648"
31853,"37.52908846970534, 126.92990979335363"
31854,"37.56600794987745, 127.00764381719694"
31855,"37.64319138323511, 126.92145154318875"
31856,"37.48282839466303, 127.07966169789496"
31857,"37.58846259863098, 127.04291936087296"
31858,"37.65219634692738, 127.04130404756074"
31859,"37.62756841843527, 127.03783520757383"
31860,"37.633286655224005, 127.03934323071017"
31861,"37.483882107349665, 127.01123744733707"
31862,"37.50352409424844, 127.02096807573537"
31863,"37.53119373657541, 127.13756217490769"
31864,"37.49733784812478, 127.07290999586796"
31865,"37.52510039842785, 127.01777100849623"
31866,"37.53156904211634, 126.92096072447652"
31867,"37.6202655571682, 127.08440337728669"
31868,"37.60369824333076, 127.09554869806973"
31869,"37.623841743445475, 127.06812760416481"
31870,"37.50049147623519, 127.11148446605337"
31871,"37.55500524987617, 127.01084871563471"
31872,"37.621280955238134, 127.08715547052559"
31873,"37.58538582356234, 127.00124305391356"
31874,"37.58956476633914, 127.06031636898028"
31875,"37.49615773135394, 126.89044760418993"
31876,"37.638982181406774, 127.03859731310946"
31877,"37.5275001206312, 127.14198662348683"
31878,"37.53670088594837, 127.08329099311239"
31879,"37.469822102263684, 126.89608847641594"
31880,"37.59134578622672, 127.08595888615284"
31881,"37.639907553806225, 127.01244107197934"
31882,"37.55919284774574, 126.9402698427317"
31883,"37.46597715479111, 126.88803898675386"
31884,"37.479868154987145, 126.91494253829572"
31885,"37.51702608268471, 126.92872469296371"
31886,"37.59312527138812, 127.03645897186792"
31887,"37.5489571045404, 126.9393993945365"
31888,"37.59961599466661, 127.00931395315544"
31889,"37.6551715659974, 127.0502364033149"
31890,"37.540323514285674, 127.04944265692437"
31891,"37.517635990312165, 127.13213365004394"
31892,"37.628760423548776, 127.02504258547253"
31893,"37.52531400381036, 126.8715640606221"
31894,"37.67128831854918, 127.04521193065132"
31895,"37.57257223102972, 127.07189388893138"
31896,"37.590852336492915, 126.96561249701962"
31897,"37.48700942141311, 126.88049413877434"
31898,"37.6867537316395, 127.05221062256922"
31899,"37.50688319580069, 126.95835882022064"
31900,"37.561301394663595, 127.0363590698427"
31901,"37.567618312881635, 126.80549081064477"
31902,"37.45983430551651, 127.01990509574225"
31903,"37.60045101158634, 127.10805625544671"
31904,"37.5398587955085, 126.89011722215783"
31905,"37.66068945582653, 127.02756531386409"
31906,"37.59392296827392, 127.08787649173536"
31907,"37.5864951892109, 127.03303692157506"
31908,"37.486297385735305, 126.93951146456956"
31909,"37.55278790766779, 126.90403272445582"
31910,"37.56276632530354, 127.08075684507747"
31911,"37.465677250488525, 127.04270147777173"
31912,"37.47568278006918, 126.8985923833724"
31913,"37.51439453702287, 126.90084924180805"
31914,"37.53452093971742, 126.88799801629244"
31915,"37.63870283536678, 126.93906877748014"
31916,"37.516883313297605, 126.92889406269873"
31917,"37.58422927803689, 127.08844099461504"
31918,"37.60013305638161, 126.91865445611367"
31919,"37.564446870103545, 126.99309815014007"
31920,"37.549189407795716, 126.86808587133413"
31921,"37.49400715918386, 127.0463555300719"
31922,"37.54505814104953, 126.88253389700493"
31923,"37.483178686889936, 126.82712431035007"
31924,"37.55506303135719, 126.86558845269242"
31925,"37.49088280996018, 127.11126975572724"
31926,"37.52135375842922, 126.91754602640813"
31927,"37.47615496419941, 126.95894049511985"
31928,"37.59921661121886, 126.97294439164048"
31929,"37.53454387830733, 126.9620965201981"
31930,"37.56217756989433, 126.98093836023143"
31931,"37.55977176188665, 126.97566336113887"
31932,"37.507990175883414, 126.89512786918175"
31933,"37.53271760364234, 126.8951302348163"
31934,"37.565082888908556, 126.92941742868939"
31935,"37.56489788218734, 127.17499038665"
31936,"37.51810872903299, 126.86594967777766"
31937,"37.55465362326713, 127.13402321301324"
31938,"37.585612595057725, 127.07524821331573"
31939,"37.52542356390832, 127.11744591743279"
31940,"37.5710060682795, 127.00649201468723"
31941,"37.61563233167159, 127.06914284822923"
31942,"37.498153998032194, 126.8825718863965"
31943,"37.52992149134035, 126.8728839173879"
31944,"37.63996356075423, 126.917288136207"
31945,"37.53032886880952, 126.91895325303705"
31946,"37.608275958697824, 127.07796079966369"
31947,"37.488870108934485, 127.00438861452132"
31948,"37.5414118535151, 127.01953487579024"
31949,"37.58974254684438, 126.94274339999177"
31950,"37.60062230293888, 127.06192600953852"
31951,"37.60068332278978, 126.92238504636654"
31952,"37.61704152490455, 127.02959136943616"
31953,"37.531691304853226, 126.92096496640842"
31954,"37.566098817305665, 126.91395758607462"
31955,"37.543758122450946, 126.87035994857177"
31956,"37.56339403433572, 127.08691434443699"
