,0
666,"37.52272423357698, 126.93801530984821"
667,"37.65608270012463, 127.06184567249981"
668,"37.59207499238232, 127.01659355211025"
669,"37.518569633650785, 127.10517411506954"
670,"37.52443110443102, 127.0473570449537"
671,"37.54971409685494, 127.14367668017975"
672,"37.57505402355091, 126.92667689816476"
673,"37.508055856305916, 127.01144466243369"
674,"37.47783725545693, 127.0071829559669"
675,"37.53477588772418, 126.87853715978945"
676,"37.63535941710624, 127.03390651655967"
677,"37.47956507411146, 126.944347009987"
678,"37.54191634543381, 127.0307775556095"
679,"37.54934139490416, 127.02590414587792"
680,"37.468497497948846, 126.94615555407971"
681,"37.621814479652464, 127.08747942929548"
682,"37.493593557315926, 126.8561339805708"
683,"37.48546259336223, 127.04166929720206"
684,"37.487161624734455, 127.0102595365824"
685,"37.57271163581134, 126.8290505975731"
686,"37.48247103442412, 127.07034430376669"
687,"37.619165158138415, 126.91550415899921"
688,"37.571139495074256, 126.92013094738034"
689,"37.50788690010507, 126.88682231485134"
690,"37.559131775221076, 126.96899539847234"
691,"37.52023911690492, 126.93894573022475"
692,"37.57111804856463, 126.93439030468654"
693,"37.50349269036306, 127.04558513146777"
694,"37.637930316691104, 127.03755511869826"
695,"37.64498619122252, 126.92129989019706"
696,"37.50641626114008, 127.0988687798941"
697,"37.451222679526595, 126.90175501017112"
698,"37.54198431094243, 127.06403363603914"
699,"37.5277368027776, 126.87413577377413"
700,"37.56234372005867, 126.82076384778753"
701,"37.511289386193404, 126.88933004537645"
702,"37.54048765230726, 127.04831620730353"
703,"37.46920464934932, 127.12636104733059"
704,"37.47351787452459, 126.99760956763828"
705,"37.66730243330108, 127.05737495187309"
706,"37.5520566159135, 127.07711549489822"
707,"37.48051427948127, 126.89143868333292"
708,"37.5681458843128, 126.9923478740103"
709,"37.554586136579566, 127.09447082801499"
710,"37.49662764325083, 127.05288456654092"
711,"37.58989432252133, 126.97111336113207"
712,"37.63943834686592, 127.06910826097653"
713,"37.56147043202351, 127.03543531993871"
714,"37.462662479925186, 126.90422168253906"
715,"37.49690236538035, 127.01304699944743"
716,"37.452400996602364, 127.0780885612547"
717,"37.55136031309021, 126.84921918454722"
718,"37.64470873477489, 127.06173371168131"
719,"37.46753878705567, 127.02824005710463"
720,"37.52442409286824, 127.01536891220144"
721,"37.483822388249074, 126.89876436836819"
722,"37.54719646726331, 127.07433661685772"
723,"37.51972971882213, 126.89880311905497"
724,"37.56281586234376, 127.0582148556114"
725,"37.48011053606852, 126.83975734254705"
726,"37.500834477910665, 127.14770880164731"
727,"37.622393264405204, 127.04627649413627"
728,"37.52823531505747, 127.03018225275373"
729,"37.54780513849344, 126.91823409655379"
730,"37.63974526673106, 126.91879317086467"
731,"37.565331417185995, 127.04157677513062"
732,"37.59318108358635, 126.9229876702716"
733,"37.59721655155835, 127.02265072005397"
734,"37.507253541107374, 127.11832119205106"
735,"37.56878171494325, 126.82064249119941"
736,"37.64118753860397, 127.04033147629842"
737,"37.53355461525308, 126.95002096511992"
738,"37.57805154949556, 127.03821582125077"
739,"37.60419117420817, 127.0903238251312"
740,"37.51175555678075, 126.86000779367633"
741,"37.542356332803095, 126.94670944388409"
742,"37.49389373924464, 126.90484137464762"
743,"37.66746695929803, 127.07905544070196"
744,"37.66689043081338, 127.07107817792898"
745,"37.585088449297054, 126.944202506347"
746,"37.56159873842391, 126.80743447124667"
747,"37.61666557760347, 127.0731173068275"
748,"37.569812247737055, 126.91888153330642"
749,"37.55083958583279, 127.10100163322184"
750,"37.57155883612555, 126.95897209937468"
751,"37.60352485416998, 126.92722182845388"
752,"37.57158314322286, 126.90711710279591"
753,"37.569049337068634, 126.91526178943984"
754,"37.57356624439956, 126.98788864508593"
755,"37.46480107720366, 127.10635310566326"
756,"37.54269396434159, 127.09410229431741"
757,"37.515425748525594, 127.01374836396458"
758,"37.523511712424195, 126.91628540554012"
759,"37.5660232871475, 126.98973730765749"
760,"37.49126116597312, 127.09082017335862"
761,"37.548753825335076, 126.81665939176224"
762,"37.517420917949416, 127.13199643336097"
763,"37.51309832801258, 127.02025700658686"
764,"37.56410154568051, 127.0416103527034"
765,"37.611580671384075, 127.0586718450688"
766,"37.48509839876067, 126.88626795998105"
767,"37.51999125125474, 127.01542724729309"
768,"37.51801266022631, 126.87485749706232"
769,"37.502281669257904, 127.02162323726708"
770,"37.50698067866275, 127.11834815287207"
771,"37.57189884052746, 127.04438520905518"
772,"37.54783847022306, 126.9227525848089"
773,"37.57291282377327, 127.01551498509677"
774,"37.65834306227775, 127.06535343851318"
775,"37.5742679279827, 126.95801697811638"
776,"37.56653184740312, 126.89934095850458"
777,"37.486939807950804, 126.88786349096688"
778,"37.51365802410447, 127.05627209117353"
779,"37.49708758701634, 127.14789572190111"
780,"37.489278118801586, 127.04022587450964"
781,"37.470884714569046, 127.12655770454212"
782,"37.58040757801182, 126.96203564740246"
783,"37.55651213927954, 126.9426834235338"
784,"37.554486693202676, 127.0968900474998"
785,"37.50932812923597, 126.88255084952323"
786,"37.497816297015454, 126.83967475155643"
787,"37.51719632073525, 126.88909350267241"
788,"37.45052756247687, 126.90450043392218"
789,"37.61884117835002, 127.07870646124168"
790,"37.54125618715314, 126.82429928331969"
791,"37.55228774511815, 126.81611972987321"
792,"37.53551093657288, 127.14551335176569"
793,"37.478338411177965, 127.03908121112343"
794,"37.52283730163685, 126.84605370896811"
795,"37.49303881278147, 127.12981165802154"
796,"37.57263619396269, 126.96032932016412"
797,"37.4544899709041, 126.9003712114801"
798,"37.57539533644519, 126.90097245109115"
799,"37.55258021479094, 126.83619629714573"
800,"37.5830755637408, 126.99865150124765"
801,"37.480376327951255, 127.05242420147074"
802,"37.55878749822522, 126.97395888588686"
803,"37.53463783817901, 126.99563940383449"
804,"37.508281879491925, 126.88410823882498"
805,"37.46392445839498, 126.93156701610606"
806,"37.51832870126013, 127.07025011958586"
807,"37.51007821674808, 127.04402255101478"
808,"37.518687969902366, 126.86038151812879"
809,"37.5386171311881, 126.95968262071072"
810,"37.51391278838227, 126.94409719455591"
811,"37.57602582833861, 126.92599049166003"
812,"37.57569093821128, 127.00496444975172"
813,"37.56781483288057, 127.1793277079794"
814,"37.53473857649851, 126.97646630144492"
815,"37.58916471235784, 126.93682203317822"
816,"37.51740827043186, 127.0414987553575"
817,"37.65033730875391, 126.93649189726501"
818,"37.521681263223115, 127.03367864038336"
819,"37.538985937161485, 127.05473798236987"
820,"37.479307185118195, 126.98831588887096"
821,"37.47816021012538, 127.00665713325212"
822,"37.57564746173478, 126.98288293447196"
823,"37.5001242176778, 126.9141775920638"
824,"37.48131086842399, 126.98178633074528"
825,"37.49798605879879, 126.90818059514888"
826,"37.52398096808874, 126.87829001841658"
827,"37.6452054302061, 127.06665674616458"
828,"37.672265948550674, 127.08285147903615"
829,"37.59927329200138, 127.07287686101331"
830,"37.58995053032109, 127.07614591669945"
831,"37.53462975090232, 127.01018163620802"
832,"37.545229205835454, 126.9515042818493"
833,"37.69024911458724, 127.04551715197371"
834,"37.45718116767429, 127.01509936918973"
835,"37.449553855207775, 126.902421507708"
836,"37.58922826851211, 127.01309709287827"
837,"37.506768383193, 126.88536733304412"
838,"37.54831982461009, 127.02195877384564"
839,"37.57499847846769, 126.9171875049338"
840,"37.50759612964044, 126.8939245329228"
841,"37.57149989735388, 126.97480296528053"
842,"37.515689051242205, 126.92673075261918"
843,"37.55211117502042, 127.07671189974852"
844,"37.58299238925522, 126.89372093894325"
845,"37.56604953671654, 127.06744125540891"
846,"37.61449811323261, 127.08185295688912"
847,"37.676448506075225, 127.05544505068343"
848,"37.59069134649986, 127.05430453032625"
849,"37.57562732361415, 126.97359599407527"
850,"37.58388389808336, 127.05009306805525"
851,"37.54474001448155, 126.94889762084418"
852,"37.54302681412125, 127.10110933120104"
853,"37.53723832673102, 126.89539545414321"
854,"37.584493867349785, 127.08341165626287"
855,"37.51872630142849, 127.09513842209888"
856,"37.513285717548506, 126.86766791876646"
857,"37.48710159767149, 126.99194296205276"
858,"37.52493863013988, 126.90229790630666"
859,"37.58932602759219, 127.09664022610251"
860,"37.59728122278492, 127.0226527641034"
861,"37.55864919794145, 127.03383537500098"
862,"37.57222060923739, 127.07193054709347"
863,"37.59912033226266, 127.09760764752143"
864,"37.59511816250594, 126.9634811637167"
865,"37.50431749750001, 127.04908803362648"
866,"37.56432025466781, 126.81122386366705"
867,"37.58333244807503, 127.07975128218781"
868,"37.51099184281488, 127.03230897221007"
869,"37.56676796683889, 127.0156925652979"
870,"37.61531936211125, 126.90867680924102"
871,"37.57386379502062, 127.03224259726295"
872,"37.57651968588341, 126.93567307650899"
873,"37.48602877834249, 126.96882289646693"
874,"37.597321125353716, 127.09303793472108"
875,"37.635657414328826, 127.06797481531628"
876,"37.601402506008505, 126.92735812594024"
877,"37.5462953619316, 127.05016595755953"
878,"37.64790133705583, 127.06991387405527"
879,"37.624437838334245, 127.02678614551687"
880,"37.55000916123288, 126.82377701102865"
881,"37.48601548173458, 126.9136009819757"
882,"37.50470278778357, 126.94607952821518"
883,"37.61291404135924, 127.1070903476651"
884,"37.50914969371817, 127.00820181328486"
885,"37.52486544295538, 127.01801086115786"
886,"37.5696869117011, 126.91852116122853"
887,"37.4915862649055, 126.8560757608241"
888,"37.6588614858219, 127.07128614888398"
889,"37.57945315065392, 126.97152936874181"
890,"37.4883329379559, 127.05310670848121"
891,"37.5645068467062, 126.9877363726192"
892,"37.55225178698789, 126.87855707235494"
893,"37.57624503331472, 126.93560028265263"
894,"37.5262881072452, 127.02867412452395"
895,"37.508598015053835, 126.90578502251844"
896,"37.53253046631167, 127.06738356258401"
897,"37.51742674017716, 126.8404545777278"
898,"37.516807834725164, 126.89940575975479"
899,"37.55991685116925, 126.92379977157402"
900,"37.6277613874319, 127.06901637330195"
901,"37.620221028537486, 126.91610639340892"
902,"37.61037155879266, 126.93897882954174"
903,"37.54812590087607, 126.94198443044698"
904,"37.48541408345559, 127.0184374439494"
905,"37.49101789682142, 126.98279569991558"
906,"37.4995216288301, 126.88245359584657"
907,"37.498715599809714, 127.06118852439795"
908,"37.544119639876854, 126.89174290827687"
909,"37.50334376542164, 126.99498955293522"
910,"37.488558835505046, 127.01477060855295"
911,"37.49027363498655, 126.92250915263936"
912,"37.563938336108, 127.0302627891709"
913,"37.64524204146225, 127.04848208494799"
914,"37.53512482358997, 127.14554565873603"
915,"37.59109640115854, 127.03832217686313"
916,"37.612117481356904, 127.00824730582092"
917,"37.56753137390339, 126.85056397956767"
918,"37.559777832980494, 127.08097761731152"
919,"37.50162457963102, 126.96015970295481"
920,"37.54403109240195, 126.9708669267855"
921,"37.55013801470234, 127.09054055569288"
922,"37.51934410117275, 126.9836283112053"
923,"37.62664615801173, 127.0367119027873"
924,"37.52983749428487, 126.83259683596438"
925,"37.58065240286548, 127.05119277901412"
926,"37.52917871753033, 126.8981088361826"
927,"37.57259779003096, 127.06635715455316"
928,"37.62346064192447, 127.06828790649719"
929,"37.54086480865293, 127.15848091522082"
930,"37.57568262924339, 126.97284049742034"
931,"37.531190372552956, 127.08610815515716"
932,"37.52913358631745, 127.14333539174703"
933,"37.56691829630337, 126.84386867380738"
934,"37.563566103489585, 126.9300655875113"
935,"37.481089733856884, 126.90971670870958"
936,"37.53167798080569, 126.85811721042683"
937,"37.55742326196505, 126.89454351670815"
938,"37.5058384026497, 126.92286051653572"
939,"37.48732499675437, 127.13261976484979"
940,"37.51747095698185, 126.85662061715237"
941,"37.49786066848073, 127.1560232038987"
942,"37.4960316396828, 127.05297980516974"
943,"37.472308456413145, 127.09637092553454"
944,"37.65102536733589, 127.03129659049122"
945,"37.593959594765515, 127.0725742860428"
946,"37.559263848236114, 127.17111351719221"
947,"37.64405929764229, 127.02966076380818"
948,"37.45493599938084, 126.89104133040573"
949,"37.5796284019572, 126.88788267247321"
950,"37.57253003656141, 126.80311932218163"
951,"37.57986951866794, 126.8136363264114"
952,"37.64164382875025, 127.07271480512155"
953,"37.55456581781452, 127.0862957832065"
954,"37.64804715125473, 126.93754151558609"
955,"37.61760993496465, 127.04813493288204"
956,"37.482848963802155, 127.03610377343962"
957,"37.67437615329736, 127.0857102270286"
958,"37.56492880612253, 126.92929705657933"
959,"37.66096390620193, 127.07120094513411"
960,"37.4635822938758, 127.09036140519052"
961,"37.56998266077028, 127.03753433886423"
962,"37.635509574888864, 127.01326609406293"
963,"37.55015370888052, 126.94431769543148"
964,"37.57394468782387, 127.06706538372218"
965,"37.5579989425146, 126.94572856957059"
966,"37.51953578179621, 126.98292108063038"
967,"37.53184931776001, 127.14392834169705"
968,"37.52156558056412, 126.83979026123883"
969,"37.55320979447252, 126.83034146624802"
970,"37.520454525467656, 126.9011431369247"
971,"37.49477432150597, 127.04878928674258"
972,"37.51646897216666, 127.03836620514647"
973,"37.48293489482, 127.00602817707036"
974,"37.66452466583455, 127.0650035906526"
975,"37.50532746721503, 126.90243879249013"
976,"37.57431144525956, 127.02597112071595"
977,"37.55035334239825, 127.03881334451268"
978,"37.64854771417678, 127.04770155477144"
979,"37.509489125171335, 127.08657329638484"
980,"37.602713906349756, 127.03808992530611"
981,"37.46876552480378, 127.04024563157932"
982,"37.51382427038024, 126.9428415930512"
983,"37.5061079149671, 126.8582323527169"
984,"37.68745263411261, 127.04431525493276"
985,"37.523647169044914, 126.89037783681184"
986,"37.48643600554044, 127.13402655243544"
987,"37.5829846220241, 126.99887138765109"
988,"37.544052745381734, 126.9221426611023"
989,"37.497807766467, 127.15409518366562"
990,"37.480886306506534, 126.83880645965601"
991,"37.52020733255888, 127.13663655361448"
992,"37.46871764376722, 126.90220601652184"
993,"37.490882085176, 126.9915449283127"
994,"37.49845748634684, 126.92801842033609"
995,"37.536149348406454, 127.0946691584004"
996,"37.51297946108172, 126.83213261621643"
997,"37.47121108784846, 126.9031766660647"
998,"37.521931411886186, 126.96479904163795"
999,"37.58419107768773, 126.89175063753007"
1000,"37.569947411845426, 127.01254506790143"
